Booking_ID,Customer_ID,Employee_ID,Pricing_ID,Booking_Date,Delivery_Date,Origin_City,Destination_City,Vehicle_Type,Weight_LBS,Freight_Amount_USD,Payment_Mode,Shipment_Status,Customer_Name,Customer_City,Industry,Credit_Limit_USD,Customer_Status,Employee_Name,Employee_City,Joining_Date,Salary_USD,Manager_Name
BK004784,CUST3101,EMP1061,PR2028,2025-10-24,,Seattle,Atlanta,Mini Truck,2484.58,10381.58,Credit,In Transit,"Palmer, Smith And Landry",Atlanta,Manufacturing,88446,Active,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK004785,CUST3169,EMP1093,PR2021,2025-12-20,,San Francisco,Houston,Mini Truck,7643.7,4891.91,Prepaid,Cancelled,"King, Miller And Wagner",San Francisco,Healthcare,96804,Active,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
BK004786,CUST3297,EMP1017,PR2049,2025-06-03,2025-06-05,Dallas,San Francisco,Mini Truck,2590.47,9027.73,Prepaid,Delivered,Miller-Allen,Atlanta,Healthcare,25728,Active,Luis Reeves,Boston,2021-11-25,115775.0,Sara Green
BK004787,CUST3075,EMP1040,PR2035,2025-06-28,,Boston,Los Angeles,Mini Truck,9200.85,17449.29,Prepaid,Cancelled,Rojas Ltd,Seattle,Healthcare,51615,Active,Cheryl Green,Boston,2023-10-14,63549.0,Miguel Jarvis
BK004788,CUST3215,EMP1046,PR2032,2025-11-07,,Boston,Houston,Trailer,205.9,675.11,Credit,Cancelled,Barajas Llc,Houston,Manufacturing,87500,Active,Rebecca Morton,Phoenix,2021-06-25,56913.0,Elizabeth Howe
BK004789,CUST3043,EMP1018,PR2032,2025-09-16,,Dallas,Denver,Mini Truck,705.0,3874.3,COD,Cancelled,Price-Riggs,Chicago,Retail,87198,Active,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK004790,CUST3284,EMP1024,PR2001,2025-06-13,2025-06-23,Seattle,Houston,Container,187.06,6856.7,Prepaid,Delivered,Morgan-Ray,Miami,Manufacturing,66051,Active,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK004791,CUST3042,EMP1039,PR2042,2025-05-22,2025-05-24,Phoenix,Boston,Mini Truck,5216.86,10133.68,Credit,Delivered,"Blair, Yang And Clark",Houston,Healthcare,19373,Active,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK004792,CUST3104,EMP1091,PR2031,2026-04-29,2026-05-09,Denver,Seattle,Trailer,3857.3,827.02,Prepaid,Delivered,Stephens-Holt,Seattle,Manufacturing,44547,Inactive,Aaron Rich,Miami,2026-01-21,5000.0,Sarah Hayes
BK004793,CUST3141,EMP1024,PR2047,2026-03-26,,Boston,Atlanta,Truck,6558.57,3460.02,Prepaid,In Transit,Wagner-Nelson,New York,E-commerce,46677,Inactive,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK004794,CUST3142,EMP1021,PR2017,2025-12-02,,Atlanta,,Mini Truck,3510.39,19277.58,Credit,In Transit,Woods Inc,Boston,Manufacturing,68614,Inactive,Jennifer Chan,Los Angeles,2022-06-14,117357.0,Ashley Russell
BK004795,CUST3032,EMP1061,PR2010,2026-03-01,,Miami,Chicago,Trailer,6005.16,9838.6,COD,Cancelled,Lara Llc,Los Angeles,E-commerce,77774,Inactive,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK004796,CUST3014,EMP1039,PR2004,2025-12-27,2026-01-10,Boston,Houston,Truck,6064.44,11133.76,Credit,Delivered,Unknown Customer,New York,Manufacturing,97858,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK004797,CUST3182,EMP1040,PR2003,2025-07-30,,Chicago,Seattle,Truck,2286.7,9544.37,Credit,Booked,Petersen-Taylor,Chicago,Healthcare,11869,Inactive,Cheryl Green,Boston,2023-10-14,63549.0,Miguel Jarvis
BK004798,CUST3152,EMP1027,PR2042,2025-07-23,,Dallas,San Francisco,Container,8819.88,1000.0,Credit,Cancelled,Nelson-Ferguson,Miami,Retail,49638,Active,Christian Hardy,Miami,2025-11-01,53502.0,Sheila Turner
BK004799,CUST3074,EMP1029,PR2018,2025-08-19,,Houston,Miami,Mini Truck,1881.53,13228.06,Credit,Pending,"Hanna, Jones And Sloan",Boston,Manufacturing,74447,Active,Elizabeth Mason,Denver,2021-11-21,5000.0,Anthony Dunn
BK004800,CUST3069,EMP1079,PR2032,2025-07-27,,Boston,Dallas,Truck,4168.16,14938.9,Credit,In Transit,Wright-Hanna,Seattle,Manufacturing,85903,Active,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK004801,CUST3174,EMP1062,PR2015,2025-12-29,,San Francisco,New York,Container,9887.08,7061.72,Credit,In Transit,"Shepard, Wilson And Ayers",Denver,Retail,10058,Inactive,Erica Bailey,San Francisco,2025-07-11,78210.0,Daniel Cannon
BK004802,CUST3114,EMP1067,PR2035,2025-08-20,,Los Angeles,New York,Truck,1068.88,15254.55,COD,Booked,Howard Llc,Phoenix,Healthcare,30408,Active,Annette Rodriguez,Houston,2021-06-21,97100.0,Dawn Perry
BK004803,CUST3260,EMP1070,PR2013,2025-07-28,,San Francisco,Denver,Mini Truck,7577.5,2729.52,Credit,Booked,"Salinas, Scott And Wang",New York,Healthcare,37326,Inactive,Molly Solis,Phoenix,2023-04-02,5000.0,Meghan Arnold
BK004804,CUST3220,EMP1029,PR2042,2025-05-16,,Miami,Atlanta,Container,9883.26,3565.18,Prepaid,Booked,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,Elizabeth Mason,Denver,2021-11-21,5000.0,Anthony Dunn
BK004805,CUST3181,EMP1043,PR2021,2026-03-17,,Atlanta,Phoenix,Container,6396.81,17196.87,Credit,Booked,Clark-Diaz,Miami,E-commerce,63555,Active,William Moreno,Dallas,2021-08-08,53930.0,Michael Dean
BK004806,CUST3065,EMP1058,PR2016,2025-05-24,,Seattle,New York,Mini Truck,2187.1,6780.64,Credit,In Transit,Wu And Sons,Atlanta,Retail,65399,Inactive,Allen Montes,Boston,2025-02-19,98387.0,Kenneth Hamilton
BK004807,CUST3031,EMP1086,PR2031,2026-02-25,,Denver,,Truck,8326.21,1280.24,Credit,Cancelled,Griffin Plc,Dallas,E-commerce,70879,Active,Linda Ward,Houston,2022-03-24,107426.0,Christopher Johnston
BK004808,CUST3210,EMP1090,PR2010,2026-03-12,,New York,Los Angeles,Truck,5889.23,17590.48,Prepaid,Booked,Dean Plc,Seattle,E-commerce,69472,Inactive,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK004810,CUST3098,EMP1012,PR2008,2026-01-08,2026-01-22,Chicago,,Truck,3427.24,18205.84,Credit,Delivered,Thompson-Cortez,New York,Retail,25787,Inactive,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK004812,CUST3218,EMP1086,PR2027,2025-09-06,,Miami,Dallas,Trailer,8335.56,7753.39,COD,Booked,Best-Perez,Houston,Retail,56661,Inactive,Linda Ward,Houston,2022-03-24,107426.0,Christopher Johnston
BK004813,CUST3010,EMP1058,PR2014,2025-09-08,,Chicago,Atlanta,Van,6799.98,604.74,Prepaid,Cancelled,Gonzalez And Sons,Chicago,E-commerce,53308,Inactive,Allen Montes,Boston,2025-02-19,98387.0,Kenneth Hamilton
BK004814,CUST3146,EMP1037,PR2022,2025-10-26,,Chicago,New York,Container,2636.8,12495.62,Credit,In Transit,Reynolds-Craig,Chicago,Retail,20039,Inactive,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK004815,CUST3228,EMP1003,PR2028,2025-05-29,,Chicago,San Francisco,Trailer,4248.15,18503.44,Credit,Booked,Wilcox Ltd,Atlanta,Healthcare,36337,Inactive,Tammy Jimenez,Miami,2024-08-29,86692.0,Tina Mcdaniel
BK004816,CUST3130,EMP1093,PR2039,2025-08-23,2025-08-26,Denver,Atlanta,Trailer,8314.68,10038.43,Prepaid,Delivered,Espinoza And Sons,Miami,Manufacturing,12032,Inactive,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
BK004817,CUST3267,EMP1063,PR2013,2026-04-30,,Boston,Denver,Mini Truck,2616.16,15548.31,Credit,Pending,White Inc,Seattle,Healthcare,33443,Inactive,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK004818,CUST3189,EMP1081,PR2022,2025-11-23,,Atlanta,Houston,Trailer,2159.44,17070.82,COD,Pending,Castillo-Dunn,Dallas,E-commerce,60197,Inactive,Ariana Kelly,Houston,2022-06-23,88397.0,Sarah Welch
BK004819,CUST3068,EMP1020,PR2001,2025-12-12,,Dallas,Miami,Mini Truck,8968.57,5215.76,COD,In Transit,Williams-Johnson,Denver,Retail,87703,Active,Lisa Sanchez,Atlanta,2026-04-25,50850.0,Jeffrey Wright
BK004820,CUST3276,EMP1045,PR2019,2026-01-14,2026-01-25,Los Angeles,Miami,Truck,5046.84,10745.38,Prepaid,Delivered,Flores Plc,Dallas,Manufacturing,17450,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK004821,CUST3082,EMP1077,PR2031,2026-04-20,,Chicago,Houston,Trailer,8034.9,11965.48,Prepaid,In Transit,Hall Group,San Francisco,E-commerce,28231,Inactive,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK004822,CUST3135,EMP1077,PR2033,2026-02-18,,San Francisco,New York,Container,7513.26,6905.2,COD,Pending,Wells-Brown,Miami,Retail,62650,Inactive,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK004823,CUST3138,EMP1002,PR2040,2025-12-16,,Chicago,Los Angeles,Trailer,9930.03,12282.18,Credit,In Transit,"Davis, Tate And Parker",Chicago,E-commerce,56915,Active,Stanley Allen,Denver,2023-04-04,70481.0,Nicholas Peters
BK004824,CUST3213,EMP1010,PR2030,2025-10-10,,Miami,Boston,Mini Truck,929.09,6650.98,Credit,In Transit,Unknown Customer,Denver,E-commerce,27923,Active,Rita Barrett,Denver,2024-07-14,43052.0,Trevor Vega
BK004825,CUST3178,EMP1094,PR2025,2025-07-17,,Denver,Atlanta,Truck,7908.7,19894.53,Prepaid,Booked,"Greene, Rhodes And Hines",Houston,Healthcare,81337,Active,Robert Oliver,Boston,2021-11-10,65493.0,Sarah Hart
BK004826,CUST3251,EMP1007,PR2048,2026-03-21,,Houston,San Francisco,Truck,9621.39,7435.21,Credit,Cancelled,Ingram-Hill,Seattle,Healthcare,13393,Inactive,Kevin Moore,Chicago,2023-09-06,50873.0,Frank Carpenter
BK004827,CUST3081,EMP1051,PR2036,2025-10-14,,Seattle,Chicago,Trailer,4700.07,17731.79,Prepaid,Cancelled,Martin-Garner,Seattle,E-commerce,91656,Inactive,Troy Morgan,Seattle,2021-06-27,48757.0,Douglas Maynard
BK004828,CUST3220,EMP1063,PR2047,2025-06-06,,Phoenix,Houston,Trailer,9693.21,4314.26,COD,Cancelled,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK004829,CUST3194,EMP1035,PR2050,2025-06-26,,Miami,Boston,Truck,3477.98,4987.79,Credit,In Transit,Unknown Customer,Boston,Retail,20540,Active,Mark Williams,New York,2025-09-17,85120.0,Edward Reed
BK004830,CUST3070,EMP1075,PR2009,2025-08-06,,Miami,Los Angeles,Van,9767.12,13472.34,Prepaid,Booked,"Myers, Martin And Hernandez",Houston,Healthcare,99569,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK004831,CUST3100,EMP1075,PR2048,2026-03-29,,Seattle,Atlanta,Mini Truck,4284.33,17474.57,Prepaid,Pending,Wallace-Rice,Los Angeles,Manufacturing,53261,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK004832,CUST3049,EMP1030,PR2031,2025-06-25,,San Francisco,Seattle,Trailer,5421.43,1000.0,Credit,Cancelled,Phelps Ltd,Los Angeles,E-commerce,21342,Inactive,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK004833,CUST3020,EMP1034,PR2038,2025-06-12,,Phoenix,Boston,Trailer,2461.37,19753.15,COD,In Transit,Sanders And Sons,Boston,Manufacturing,17264,Active,Paul Leblanc,Dallas,2023-02-09,47770.0,Megan Rodriguez
BK004834,CUST3032,EMP1096,PR2021,2025-07-20,,Seattle,Miami,Mini Truck,7961.24,2573.64,COD,Pending,Lara Llc,Los Angeles,E-commerce,77774,Inactive,Wanda Jones,New York,2022-03-08,102018.0,Mary Gaines
BK004835,CUST3103,EMP1095,PR2006,2026-02-28,,Boston,Los Angeles,Trailer,8972.18,12063.93,Credit,In Transit,"Miller, Hill And Davis",Chicago,Retail,88878,Inactive,Amy Smith,Miami,2024-05-21,90976.0,Dana Torres
BK004836,CUST3160,EMP1035,PR2005,2026-03-27,,Atlanta,Boston,Truck,5660.34,10876.44,Credit,In Transit,Butler-Lopez,Chicago,Healthcare,99205,Active,Mark Williams,New York,2025-09-17,85120.0,Edward Reed
BK004837,CUST3059,EMP1061,PR2003,2025-10-17,,Atlanta,Denver,Mini Truck,4864.06,17687.18,COD,Booked,"Perez, Cameron And Mayo",Los Angeles,Healthcare,48600,Inactive,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK004838,CUST3027,EMP1014,PR2045,2025-08-06,,Boston,,Truck,9376.12,1617.73,Prepaid,Pending,"Vasquez, Murray And White",San Francisco,Healthcare,78436,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK004839,CUST3127,EMP1015,PR2017,2025-05-14,,Los Angeles,Dallas,Mini Truck,7666.11,10877.72,Prepaid,Booked,Arias Inc,Phoenix,Healthcare,21974,Inactive,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK004840,CUST3121,EMP1089,PR2046,2025-08-13,,Atlanta,Chicago,Van,9635.35,14874.36,Credit,In Transit,Alvarez And Sons,Boston,Retail,90058,Active,Patricia Velez,Chicago,2024-07-28,41957.0,Yvonne Valentine
BK004841,CUST3141,EMP1069,PR2045,2025-05-13,,New York,Houston,Trailer,2949.36,7035.0,COD,Pending,Wagner-Nelson,New York,E-commerce,46677,Inactive,Sarah Frey,Dallas,2022-08-17,103259.0,Jennifer Yoder
BK004842,CUST3069,EMP1077,PR2045,2026-04-22,,Phoenix,Miami,Mini Truck,1731.17,10250.31,COD,Pending,Wright-Hanna,Seattle,Manufacturing,85903,Active,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK004843,CUST3113,EMP1068,PR2003,2026-04-07,,Atlanta,Phoenix,Trailer,582.72,11196.93,Credit,Booked,"Benjamin, Garcia And Lara",San Francisco,Manufacturing,55373,Active,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK004844,CUST3153,EMP1075,PR2050,2025-09-29,,Chicago,Boston,Van,4215.76,10903.87,Credit,Booked,"Robinson, Mitchell And Watson",Chicago,Retail,47809,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK004845,CUST3236,EMP1015,PR2037,2025-10-17,,Seattle,Miami,Van,3766.3,8605.82,Credit,Pending,Ayala Group,San Francisco,Retail,81381,Active,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK004846,CUST3003,EMP1063,PR2048,2025-08-20,,Miami,Dallas,Mini Truck,6955.88,2225.11,Prepaid,In Transit,Farrell Ltd,Atlanta,E-commerce,11834,Inactive,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK004847,CUST3118,EMP1079,PR2048,2025-06-16,2025-06-23,Dallas,Boston,Mini Truck,6157.62,3756.77,Prepaid,Delivered,"Conner, Vargas And Peters",Dallas,Retail,14887,Active,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK004848,CUST3192,EMP1046,PR2008,2026-04-15,,Boston,Chicago,Container,9839.34,3776.94,COD,Booked,Moreno Group,Houston,E-commerce,33887,Active,Rebecca Morton,Phoenix,2021-06-25,56913.0,Elizabeth Howe
BK004849,CUST3256,EMP1070,PR2017,2025-09-30,,Phoenix,Boston,Truck,8476.3,9918.82,COD,Booked,"White, Evans And Davis",Miami,Healthcare,79493,Active,Molly Solis,Phoenix,2023-04-02,5000.0,Meghan Arnold
BK004850,CUST3173,EMP1023,PR2045,2025-08-28,2025-09-03,Chicago,Miami,Truck,7672.86,14228.47,Credit,Delivered,"Smith, Henry And Wright",Seattle,Retail,52427,Inactive,Kathleen Moreno,San Francisco,2025-08-11,44357.0,Amber Garner
BK004851,CUST3057,EMP1094,PR2047,2026-03-29,,Phoenix,Dallas,Van,1753.86,16751.53,Credit,In Transit,Moreno-Mayer,Chicago,Retail,73186,Active,Robert Oliver,Boston,2021-11-10,65493.0,Sarah Hart
BK004852,CUST3150,EMP1056,PR2011,2025-06-15,,Dallas,New York,Truck,3003.92,6949.43,Prepaid,Pending,"Acosta, Carson And Salazar",Seattle,Retail,60465,Inactive,William Richardson,Phoenix,2026-03-07,112382.0,Shelly Rodriguez
BK004853,CUST3243,EMP1025,PR2044,2025-07-02,,Denver,San Francisco,Mini Truck,6756.9,16231.97,Prepaid,In Transit,Unknown Customer,Phoenix,Retail,89064,Active,Denise Baird,Denver,2022-06-08,94613.0,Lisa Williams
BK004854,CUST3174,EMP1036,PR2005,2025-09-01,,Seattle,Houston,Mini Truck,9061.52,19689.03,Prepaid,Pending,"Shepard, Wilson And Ayers",Denver,Retail,10058,Inactive,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK004855,CUST3223,EMP1030,PR2036,2026-03-16,,Phoenix,San Francisco,Container,8756.42,3465.46,COD,In Transit,"Robles, Carlson And Sullivan",Miami,Healthcare,30040,Active,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK004856,CUST3297,EMP1100,PR2048,2025-05-15,,Boston,Denver,Truck,8477.65,2774.96,Prepaid,Pending,Miller-Allen,Atlanta,Healthcare,25728,Active,Sherry Smith,Boston,2023-01-02,84629.0,Randy Schneider
BK004857,CUST3021,EMP1091,PR2001,2025-08-04,2025-08-09,Atlanta,San Francisco,Van,4435.66,4395.59,COD,Delivered,"Carey, Wise And Wilkinson",San Francisco,Healthcare,75976,Inactive,Aaron Rich,Miami,2026-01-21,5000.0,Sarah Hayes
BK004858,CUST3207,EMP1021,PR2008,2025-05-20,,Houston,Atlanta,Trailer,7067.76,11087.8,COD,Pending,"Griffin, Sutton And Knapp",Houston,Manufacturing,70177,Inactive,Jennifer Chan,Los Angeles,2022-06-14,117357.0,Ashley Russell
BK004859,CUST3045,EMP1074,PR2039,2025-08-31,,New York,Dallas,Van,9269.28,7841.58,COD,Cancelled,"King, Crane And Johnson",Miami,Manufacturing,55288,Active,Antonio Long,Los Angeles,2025-05-21,110204.0,Devin Logan
BK004860,CUST3251,EMP1036,PR2039,2026-03-22,,Denver,Boston,Mini Truck,5435.06,1000.0,Credit,Pending,Ingram-Hill,Seattle,Healthcare,13393,Inactive,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK004861,CUST3274,EMP1013,PR2010,2025-05-23,2025-06-04,Boston,Atlanta,Van,9960.95,18511.62,Prepaid,Delivered,Bryant And Sons,San Francisco,Retail,86828,Inactive,Miss Deanna Sandoval Phd,New York,2023-03-01,81717.5,Jacqueline Terry
BK004862,CUST3076,EMP1090,PR2049,2026-04-15,2026-04-28,Dallas,Chicago,Trailer,5054.24,19444.71,Credit,Delivered,Woods And Sons,Dallas,E-commerce,17830,Active,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK004863,CUST3250,EMP1020,PR2047,2025-11-22,,Dallas,San Francisco,Mini Truck,1052.28,16056.99,Prepaid,,Unknown Customer,Seattle,Healthcare,12295,Inactive,Lisa Sanchez,Atlanta,2026-04-25,50850.0,Jeffrey Wright
BK004864,CUST3230,EMP1029,PR2012,2025-11-07,,Miami,Phoenix,Container,4475.61,14036.07,Credit,Pending,"Johnson, Mitchell And Newton",Houston,Retail,51610,Active,Elizabeth Mason,Denver,2021-11-21,5000.0,Anthony Dunn
BK004865,CUST3193,EMP1030,PR2044,2025-06-26,,Atlanta,New York,Trailer,2096.56,16634.15,Prepaid,Booked,Wilson And Sons,Miami,E-commerce,48453,Inactive,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK004867,CUST3295,EMP1096,PR2031,2025-06-27,,San Francisco,Los Angeles,Trailer,4725.25,921.85,Credit,Booked,Key-Sweeney,San Francisco,E-commerce,59217,Inactive,Wanda Jones,New York,2022-03-08,102018.0,Mary Gaines
BK004868,CUST3015,EMP1052,PR2018,2025-08-10,,Dallas,Houston,Mini Truck,3310.3,6501.0,Prepaid,In Transit,"Fernandez, Morris And Martin",Atlanta,E-commerce,26276,Inactive,Jeffrey Brown,Atlanta,2025-09-20,72051.0,Erin Todd
BK004869,CUST3095,EMP1080,PR2039,2026-02-28,2026-03-02,San Francisco,Miami,,7886.49,16639.39,COD,Delivered,Johnson-Vaughn,Chicago,Manufacturing,74371,Active,William Juarez,New York,2024-08-14,81717.5,Jacob Perry
BK004870,CUST3084,EMP1081,PR2008,2025-08-11,,Boston,Dallas,Truck,9474.09,1815.44,COD,Cancelled,"Bowen, Calderon And Lynch",San Francisco,Retail,39309,Active,Ariana Kelly,Houston,2022-06-23,88397.0,Sarah Welch
BK004871,CUST3255,EMP1012,PR2037,2025-10-03,,Boston,Dallas,Van,367.8,17666.88,Credit,In Transit,"Arias, Hicks And Castillo",Denver,Healthcare,82154,Inactive,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK004872,CUST3140,EMP1071,PR2017,2025-05-29,,Atlanta,Miami,Container,4512.68,607.02,Credit,Cancelled,Williams And Sons,San Francisco,Retail,85994,Inactive,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK004873,CUST3018,EMP1045,PR2046,2025-07-02,,Seattle,Phoenix,Truck,8298.16,11163.52,Credit,In Transit,Powers And Sons,Dallas,E-commerce,18171,Active,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK004874,CUST3258,EMP1033,PR2049,2025-05-20,,Houston,Miami,Mini Truck,1469.25,19018.08,Prepaid,Booked,"Freeman, Ware And Warren",San Francisco,Retail,36441,Active,Thomas Abbott,Dallas,2024-05-01,48468.0,Derrick Cohen
BK004875,CUST3290,EMP1060,PR2003,2025-05-30,,New York,San Francisco,Truck,701.26,8088.78,Credit,,Sellers-Gates,Boston,Manufacturing,77620,Inactive,Lisa Jackson,Miami,2024-01-07,47399.0,Brenda Smith
BK004876,CUST3151,EMP1066,PR2010,2025-05-19,,Houston,Chicago,Mini Truck,4295.17,8560.24,Cash,Cancelled,Collier Plc,Atlanta,Retail,92233,Active,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK004878,CUST3090,EMP1049,PR2007,2025-07-19,,Phoenix,Houston,Van,625.31,14964.04,Prepaid,In Transit,Mcdonald-Williams,Boston,Retail,50534,Inactive,John Allison,Miami,2024-08-23,5000.0,Bethany Nelson
BK004879,CUST3247,EMP1026,PR2039,2026-04-03,,Los Angeles,San Francisco,Trailer,1560.4,7398.32,Credit,In Transit,Camacho-Watkins,Atlanta,E-commerce,39260,Inactive,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK004880,CUST3049,EMP1095,PR2006,2025-06-06,,San Francisco,Dallas,Van,8366.07,8225.37,COD,Pending,Phelps Ltd,Los Angeles,E-commerce,21342,Inactive,Amy Smith,Miami,2024-05-21,90976.0,Dana Torres
BK004881,CUST3290,EMP1044,PR2048,2025-08-16,,Chicago,Atlanta,Van,5122.56,16557.6,COD,Cancelled,Sellers-Gates,Boston,Manufacturing,77620,Inactive,Jason Lambert,Houston,2023-11-13,51431.0,Jason Bailey
BK004882,CUST3141,EMP1068,PR2027,2025-07-17,,Seattle,Dallas,,4639.06,10038.43,COD,Booked,Wagner-Nelson,New York,E-commerce,46677,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK004883,CUST3005,EMP1008,PR2050,2025-11-16,,Seattle,Atlanta,Van,4682.75,12381.82,COD,Pending,Sullivan-Escobar,Chicago,Retail,49032,Inactive,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK004884,CUST3114,EMP1085,PR2010,2025-11-28,,Miami,Seattle,,9640.99,18143.18,COD,Booked,Howard Llc,Phoenix,Healthcare,30408,Active,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK004885,CUST3012,EMP1088,PR2033,2025-07-22,,Los Angeles,Chicago,Container,246.95,2785.9,COD,In Transit,Evans-Robinson,Boston,Healthcare,14210,Active,Rachel Grant,Phoenix,2026-04-02,81717.5,Leah Walker
BK004886,CUST3025,EMP1015,PR2030,2026-01-22,,Miami,Denver,Mini Truck,5948.56,7085.37,Credit,Pending,Horne Plc,Seattle,Manufacturing,18577,Active,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK004887,CUST3113,EMP1061,PR2037,2025-12-09,,Chicago,Denver,Truck,2928.26,17269.2,COD,In Transit,"Benjamin, Garcia And Lara",San Francisco,Manufacturing,55373,Active,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK004888,CUST3285,EMP1024,PR2026,2026-03-02,,Boston,Atlanta,Van,4582.49,12250.13,Credit,Booked,Martinez Llc,Los Angeles,Healthcare,81828,Inactive,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK004889,CUST3276,EMP1028,PR2031,2026-02-01,,Miami,Los Angeles,Van,1910.16,16030.63,COD,Booked,Flores Plc,Dallas,Manufacturing,17450,Inactive,Anne Martinez,Miami,2021-11-20,53133.0,Debbie Russell
BK004890,CUST3232,EMP1033,PR2001,2025-11-08,,Seattle,Los Angeles,Van,9981.84,2508.88,Prepaid,In Transit,Perez Ltd,Houston,E-commerce,15508,Inactive,Thomas Abbott,Dallas,2024-05-01,48468.0,Derrick Cohen
BK004891,CUST3235,EMP1064,PR2018,2025-11-20,,Atlanta,Denver,Truck,3363.22,8716.54,COD,Pending,Campbell-Robinson,Dallas,Manufacturing,36195,Inactive,Jason Miles,Phoenix,2024-07-21,67510.0,Tammy Dixon
BK004892,CUST3079,EMP1084,PR2038,2026-03-08,,San Francisco,Houston,Container,7261.32,17563.57,Credit,Cancelled,Baker-Davis,Chicago,Retail,26584,Inactive,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
